ID_CORRELATIVO,CODMES,ATTRITION,SEXO,ESTADO_CIVIL,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,FLG_NOMINA,RANG_NRO_PRODUCTOS_MENOS0,SDO_ACTIVO_MENOS0,FLG_SEGURO_MENOS0,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL3_MENOS0,NRO_ENTID_SSFF_MENOS0,FLG_SDO_OTSSFF_MENOS0
42761,201208,0,M,Casado,0,Rang_ingreso_06,Lima,31,6,Rango_SDO_03,1,Rango_02,0,0,1,0,14,0,0
35405,201208,0,M,Casado,0,,,,0,Rango_SDO_03,0,Rango_02,0,0,1,0,2,0,0
43428,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,34,4,Cero,0,Rango_02,1110,1,1,0,3,4,1
47777,201208,0,M,Casado,1,,Lima,30,0,Rango_SDO_05,0,Rango_02,0,0,0,0,0,0,0
32950,201208,0,M,Casado,1,Rang_ingreso_02,Lima,47,1,Rango_SDO_01,0,Rango_03,710,1,4,0,8,1,0
17837,201208,0,M,Casado,1,,Lima,27,7,Rango_SDO_12,0,Rango_03,0,0,0,10,12,1,0
91271,201208,0,M,Casado,1,Rang_ingreso_07,Lima,38,10,Rango_SDO_02,1,Rango_03,0,1,8,10,13,6,0
44625,201208,1,F,Casado,0,,,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,6,0,0
2909,201208,1,M,Casado,1,Rang_ingreso_02,Lima,53,0,Rango_SDO_03,0,Rango_03,0,1,1,0,0,6,1
70422,201208,0,M,Casado,1,Rang_ingreso_05,Lima,35,3,Rango_SDO_01,0,Rango_03,0,1,5,0,0,7,1
72217,201208,0,M,Casado,0,,,,0,Rango_SDO_05,0,Rango_02,0,0,0,0,0,0,0
15034,201208,0,M,Casado,1,Rang_ingreso_01,Lima,27,4,Rango_SDO_01,0,Rango_03,0,1,0,2,0,7,1
33270,201208,0,M,Casado,0,,,,0,Rango_SDO_07,0,Rango_02,0,0,0,21,2,0,0
68626,201208,0,M,Casado,0,,Provincia,45,4,Rango_SDO_14,0,Rango_05,0,1,0,0,8,0,0
33988,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,29,0,Rango_SDO_01,1,Rango_02,0,0,0,0,8,1,1
34331,201208,0,M,Casado,1,Rang_ingreso_02,Lima,26,3,Rango_SDO_05,1,Rango_04,0,1,0,4,0,1,0
61256,201208,1,M,Casado,1,Rang_ingreso_01,Lima,26,,Cero,0,Rango_02,0,1,0,0,0,0,0
57915,201208,0,M,Casado,1,Rang_ingreso_07,Provincia,40,6,Rango_SDO_01,0,Rango_03,0,1,7,0,1,7,1
72313,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,,0,Rango_SDO_01,1,Rango_02,0,0,1,0,7,0,0
41676,201208,0,M,Casado,1,Rang_ingreso_07,Provincia,22,0,Cero,0,Rango_02,0,1,0,0,1,1,1
40313,201208,0,M,Casado,1,Rang_ingreso_08,Provincia,41,8,Rango_SDO_14,1,Rango_05,17250,1,0,0,0,3,1
69346,201208,0,M,Casado,1,Rang_ingreso_02,Lima,33,0,Rango_SDO_01,1,Rango_02,0,0,0,0,3,1,1
5604,201208,0,M,Casado,1,Rang_ingreso_04,Lima,27,1,Rango_SDO_02,1,Rango_03,0,1,0,11,15,2,1
80701,201208,0,M,Casado,1,Rang_ingreso_03,Lima,35,0,Rango_SDO_06,0,Rango_02,0,0,0,0,1,4,1
27245,201208,0,M,Casado,1,Rang_ingreso_03,Lima,38,9,Cero,0,Rango_02,0,1,0,0,0,4,0
23930,201208,0,M,Casado,1,Rang_ingreso_03,Lima,27,9,Rango_SDO_03,1,Rango_03,2090,1,3,2,21,1,0
6794,201208,0,M,Casado,1,Rang_ingreso_01,Lima,33,0,Rango_SDO_01,0,Rango_03,6760,1,0,0,2,5,1
35929,201208,0,M,Casado,1,Rang_ingreso_06,Lima,29,3,Cero,0,Rango_02,0,1,0,0,0,5,1
97072,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,33,,Cero,0,Rango_02,0,1,0,0,0,3,1
52138,201208,0,M,Casado,1,Rang_ingreso_04,,,0,Rango_SDO_01,1,Rango_02,0,0,0,6,17,0,0
45240,201208,0,M,Casado,1,Rang_ingreso_06,Lima,37,1,Rango_SDO_01,0,Rango_03,3250,1,0,2,0,2,1
98735,201208,0,M,Casado,1,Rang_ingreso_03,Lima,35,6,Rango_SDO_05,0,Rango_03,0,1,5,0,0,1,0
42172,201208,1,M,Casado,1,Rang_ingreso_01,Lima,31,0,Rango_SDO_01,1,Rango_02,0,0,0,0,15,0,0
81778,201208,0,M,Casado,1,Rang_ingreso_02,Lima,,1,Rango_SDO_04,1,Rango_04,8680,1,1,24,5,1,0
84564,201208,0,M,Casado,1,Rang_ingreso_06,Lima,28,0,Rango_SDO_01,0,Rango_02,0,0,1,10,1,2,0
68845,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,25,0,Rango_SDO_01,1,Rango_02,0,0,0,0,4,0,0
92331,201208,0,M,Casado,1,,Lima,61,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,0
82360,201208,0,M,Casado,1,Rang_ingreso_01,Lima,,1,Rango_SDO_03,1,Rango_02,0,0,3,0,21,0,0
69717,201208,0,M,Casado,0,Rang_ingreso_01,Provincia,23,5,Rango_SDO_02,0,Rango_03,0,1,1,6,11,0,0
14085,201208,0,M,Casado,0,Rang_ingreso_01,Provincia,30,0,Rango_SDO_05,1,Rango_02,0,0,0,0,0,0,0
12071,201208,1,M,Casado,1,Rang_ingreso_02,Lima,29,0,Rango_SDO_01,1,Rango_02,0,0,0,5,16,4,0
30437,201208,0,M,Casado,1,Rang_ingreso_02,Lima,42,2,Rango_SDO_06,0,Rango_04,0,1,10,0,8,1,0
26120,201208,0,M,Casado,1,Rang_ingreso_01,Lima,37,0,Rango_SDO_01,0,Rango_04,6300,1,0,0,0,4,1
76176,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,35,0,Rango_SDO_04,0,Rango_03,2630,1,7,0,0,5,1
69547,201208,0,M,Casado,1,Rang_ingreso_03,Lima,27,0,Rango_SDO_01,0,Rango_02,0,0,1,0,3,2,1
33060,201208,0,M,Casado,1,Rang_ingreso_01,Lima,31,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,2,1
29205,201208,0,M,Casado,1,,Provincia,,0,Rango_SDO_03,0,Rango_02,0,0,1,3,36,0,0
39210,201208,0,M,Casado,1,Rang_ingreso_03,Lima,38,1,Rango_SDO_09,0,Rango_02,0,0,0,0,3,1,0
18887,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,55,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,1
80315,201208,0,M,Casado,1,Rang_ingreso_03,Lima,34,8,Rango_SDO_01,0,Rango_03,0,1,4,0,2,0,0
18483,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,33,0,Rango_SDO_01,1,Rango_03,0,1,0,0,7,1,1
30621,201208,0,M,Casado,1,Rang_ingreso_03,Lima,22,3,Rango_SDO_02,1,Rango_04,5530,1,3,29,21,1,0
79948,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,22,0,Cero,0,Rango_02,0,1,0,0,0,2,1
3057,201208,1,F,Casado,1,Rang_ingreso_07,Lima,35,7,Rango_SDO_14,0,Rango_04,0,1,0,0,0,4,1
91365,201208,0,M,Casado,0,,Lima,44,0,Rango_SDO_07,0,Rango_02,0,0,0,0,0,0,0
53666,201208,0,M,Casado,1,Rang_ingreso_01,Lima,40,8,Rango_SDO_09,1,Rango_03,0,1,6,18,1,2,1
2035,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,24,0,Rango_SDO_01,1,Rango_02,0,0,0,22,17,1,1
29692,201208,1,M,Casado,0,Rang_ingreso_01,Lima,49,1,Rango_SDO_01,1,Rango_02,0,0,0,0,6,0,0
94170,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,61,0,Rango_SDO_08,0,Rango_02,0,0,0,0,0,4,1
7544,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,27,7,Rango_SDO_01,0,Rango_04,29760,1,2,0,0,4,1
99336,201208,0,M,Casado,1,Rang_ingreso_03,Lima,35,4,Cero,0,Rango_03,0,1,0,0,1,6,1
66775,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,46,3,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,1
97906,201208,1,M,Casado,0,Rang_ingreso_01,Lima,23,6,Rango_SDO_01,0,Rango_02,0,0,1,0,10,0,0
82991,201208,0,M,Casado,1,,Provincia,38,0,Rango_SDO_05,0,Rango_02,0,0,0,8,14,1,1
86863,201208,0,M,Casado,0,Rang_ingreso_01,Lima,21,3,Rango_SDO_01,0,Rango_02,0,0,0,6,0,0,0
55084,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,42,7,Rango_SDO_05,1,Rango_04,0,1,0,0,8,3,1
53846,201208,1,M,Casado,1,Rang_ingreso_01,Lima,23,0,Rango_SDO_03,0,Rango_02,0,0,0,0,0,1,0
12805,201208,0,M,Casado,0,,Provincia,74,0,Rango_SDO_10,0,Rango_02,0,0,0,0,0,0,0
71107,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,43,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,6,1
91515,201208,0,M,Casado,1,Rang_ingreso_01,Lima,41,0,Rango_SDO_01,0,Rango_03,4290,1,0,0,0,2,1
85669,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,49,,Cero,0,Rango_02,0,1,0,0,0,4,1
48859,201208,0,M,Casado,1,Rang_ingreso_02,Lima,22,0,Rango_SDO_02,1,Rango_02,0,0,0,9,0,1,1
34059,201208,0,M,Casado,1,Rang_ingreso_01,,,0,Rango_SDO_02,1,Rango_03,0,1,0,0,25,0,0
54214,201208,0,M,Casado,0,Rang_ingreso_01,Provincia,26,0,Rango_SDO_02,1,Rango_02,0,0,0,0,14,0,0
89791,201208,0,M,Casado,1,Rang_ingreso_01,Lima,44,0,Rango_SDO_02,0,Rango_02,0,0,0,0,2,2,1
118,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,38,0,Rango_SDO_02,0,Rango_02,0,0,0,0,0,2,1
89196,201208,0,M,Casado,1,Rang_ingreso_03,Provincia,32,5,Rango_SDO_01,1,Rango_02,0,0,1,0,6,3,1
11541,201208,1,F,Casado,1,Rang_ingreso_04,Lima,53,10,Rango_SDO_01,1,Rango_02,0,0,0,0,17,2,1
57752,201208,1,M,Casado,1,Rang_ingreso_01,Lima,29,0,Rango_SDO_01,1,Rango_02,0,0,0,12,8,5,0
58985,201208,0,M,Casado,0,Rang_ingreso_02,Lima,,0,Rango_SDO_01,1,Rango_02,0,0,0,0,6,0,0
59747,201208,0,M,Casado,1,,Lima,,0,Rango_SDO_01,0,Rango_02,0,0,1,10,9,2,1
58595,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,28,0,Rango_SDO_01,0,Rango_03,10000,1,1,0,0,3,1
26313,201208,0,M,Casado,1,Rang_ingreso_05,Provincia,33,5,Cero,0,Rango_02,0,1,0,0,0,6,1
31257,201208,0,M,Casado,1,Rang_ingreso_04,Provincia,28,6,Rango_SDO_01,1,Rango_02,0,0,0,0,17,2,1
18701,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,44,1,Rango_SDO_02,1,Rango_02,0,0,0,0,11,0,0
77824,201208,0,M,Casado,1,Rang_ingreso_06,Lima,28,0,Rango_SDO_08,0,Rango_02,0,0,0,0,0,2,1
9428,201208,1,M,Casado,1,Rang_ingreso_01,Provincia,22,4,Rango_SDO_01,0,Rango_03,0,1,0,0,10,2,1
97993,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,43,0,Cero,0,Rango_02,0,1,0,0,0,6,1
53098,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,57,7,Cero,0,Rango_03,6530,1,0,0,0,2,1
35734,201208,0,M,Casado,1,Rang_ingreso_02,Lima,40,0,Rango_SDO_01,0,Rango_02,0,0,0,0,3,1,1
39758,201208,0,M,Casado,1,Rang_ingreso_03,Lima,57,3,Rango_SDO_04,0,Rango_02,0,0,0,0,22,4,1
6681,201208,0,M,Casado,1,Rang_ingreso_08,Lima,35,8,Rango_SDO_14,0,Rango_03,0,0,13,0,4,1,0
68947,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,30,2,Rango_SDO_08,1,Rango_05,19250,1,0,11,7,2,1
69588,201208,0,M,Casado,1,Rang_ingreso_07,Lima,43,1,Cero,0,Rango_02,0,1,0,0,0,7,1
93960,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,46,0,Rango_SDO_01,1,Rango_02,0,0,5,0,5,0,0
5961,201208,0,M,Casado,1,,Provincia,29,0,Rango_SDO_03,0,Rango_02,0,0,0,0,1,0,0
93178,201208,0,M,Casado,1,Rang_ingreso_02,Lima,36,9,Rango_SDO_01,0,Rango_02,0,0,3,1,3,2,1
37447,201208,0,M,Casado,1,Rang_ingreso_07,Lima,33,10,Rango_SDO_14,0,Rango_04,690,1,0,0,20,4,1
83513,201208,1,M,Casado,1,Rang_ingreso_03,Lima,34,0,Rango_SDO_01,0,Rango_03,0,1,0,0,4,2,0
49375,201208,0,M,Casado,1,Rang_ingreso_03,Lima,26,2,Rango_SDO_01,0,Rango_03,990,1,4,9,4,1,0
68187,201208,1,M,Casado,1,Rang_ingreso_01,Lima,33,0,Rango_SDO_01,0,Rango_02,0,0,0,0,11,1,0
3176,201208,0,M,Casado,0,,Lima,24,0,Rango_SDO_01,0,Rango_03,0,1,0,0,0,0,0
22703,201208,1,M,Casado,1,Rang_ingreso_01,Provincia,27,4,Rango_SDO_01,1,Rango_04,2770,1,1,9,0,3,1
26905,201208,0,M,Casado,0,Rang_ingreso_02,Provincia,23,0,Rango_SDO_02,1,Rango_02,0,0,0,0,8,0,0
68676,201208,1,F,Casado,0,,,,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
18741,201208,0,M,Casado,1,Rang_ingreso_07,Provincia,35,6,Rango_SDO_02,1,Rango_03,0,1,0,0,15,2,0
85211,201208,1,F,Casado,0,,Lima,23,0,Rango_SDO_01,0,Rango_02,0,0,0,2,0,0,0
88450,201208,1,M,Casado,1,Rang_ingreso_01,Provincia,24,5,Cero,0,Rango_03,0,1,0,0,0,3,1
5347,201208,0,M,Casado,1,Rang_ingreso_04,Lima,44,3,Rango_SDO_07,0,Rango_02,0,0,4,0,14,1,1
18510,201208,0,M,Casado,1,Rang_ingreso_05,Lima,22,4,Rango_SDO_08,1,Rango_04,3520,1,1,5,7,2,1
95684,201208,0,M,Casado,0,Rang_ingreso_02,Provincia,25,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,0,0
36748,201208,0,M,Casado,0,Rang_ingreso_02,Provincia,,0,Rango_SDO_02,1,Rango_02,0,1,0,0,20,0,0
3514,201208,0,M,Casado,0,,,,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
84281,201208,0,M,Casado,1,Rang_ingreso_01,Lima,49,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,4,1
17192,201208,1,M,Casado,1,Rang_ingreso_03,Lima,41,0,Rango_SDO_04,0,Rango_02,0,0,0,0,8,2,1
21119,201208,0,M,Casado,1,Rang_ingreso_01,Lima,62,0,Cero,1,Rango_02,0,0,0,0,3,2,1
50416,201208,0,M,Casado,1,Rang_ingreso_05,Lima,32,8,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,0
33382,201208,0,M,Casado,1,Rang_ingreso_02,Lima,57,0,Rango_SDO_11,1,Rango_02,0,0,0,0,9,1,0
26923,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,37,10,Cero,0,Rango_02,0,1,0,0,0,3,1
47288,201208,0,M,Casado,1,Rang_ingreso_01,Provincia,39,0,Rango_SDO_01,0,Rango_03,0,1,0,0,2,4,1
71590,201208,0,M,Casado,1,Rang_ingreso_06,Lima,29,4,Rango_SDO_04,1,Rango_04,9040,1,6,5,4,2,1
16188,201208,0,M,Casado,1,Rang_ingreso_07,Lima,46,1,Rango_SDO_13,0,Rango_02,0,0,4,0,0,1,1
37211,201208,1,M,Casado,1,Rang_ingreso_01,Lima,24,2,Rango_SDO_01,1,Rango_02,0,0,0,8,6,1,1
97600,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,22,0,Rango_SDO_01,1,Rango_03,0,1,0,0,0,0,0
79423,201208,0,M,Casado,0,,Provincia,32,0,Rango_SDO_09,0,Rango_02,0,0,0,0,0,0,0
2719,201208,0,M,Casado,0,Rang_ingreso_02,Provincia,,0,Rango_SDO_03,1,Rango_02,0,0,0,0,3,0,0
76684,201208,0,M,Casado,1,Rang_ingreso_01,Lima,45,7,Rango_SDO_01,0,Rango_04,276900,1,0,0,0,3,0
1913,201208,1,M,Casado,1,Rang_ingreso_02,Provincia,37,0,Rango_SDO_01,1,Rango_02,0,0,0,0,17,2,1
33206,201208,1,F,Casado,1,,Provincia,36,0,Rango_SDO_03,0,Rango_01,0,0,0,0,0,1,1
98566,201208,0,M,Casado,1,Rang_ingreso_06,Lima,34,9,Rango_SDO_02,1,Rango_04,8060,1,8,0,16,3,1
50300,201208,0,M,Casado,1,Rang_ingreso_05,Lima,67,4,Rango_SDO_01,0,Rango_03,10680,1,0,0,2,1,1
43829,201208,1,M,Casado,1,Rang_ingreso_01,Lima,30,0,Rango_SDO_01,1,Rango_02,0,0,0,0,14,1,1
59847,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,29,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,1,1
93801,201208,0,M,Casado,1,Rang_ingreso_02,Lima,37,5,Rango_SDO_01,0,Rango_02,0,0,0,7,5,3,1
2629,201208,0,M,Casado,1,Rang_ingreso_02,Provincia,25,1,Rango_SDO_01,0,Rango_03,7490,1,1,10,6,5,1
76362,201208,0,M,Casado,1,,Lima,24,4,Rango_SDO_02,0,Rango_02,0,0,0,22,7,0,0
75049,201208,0,M,Casado,1,,Lima,34,7,Rango_SDO_01,0,Rango_02,0,0,0,0,15,0,0
36658,201208,0,M,Casado,1,Rang_ingreso_05,Lima,27,4,Rango_SDO_08,1,Rango_05,13110,1,0,6,13,3,1
96934,201208,0,F,Casado,1,Rang_ingreso_08,Lima,41,8,Cero,0,Rango_04,2730,1,0,0,0,0,0
52833,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,24,0,Rango_SDO_01,0,Rango_02,0,0,0,3,11,2,1
89606,201208,0,F,Casado,0,,,,0,Rango_SDO_02,0,Rango_01,0,0,0,0,0,0,0
26524,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,33,4,Cero,0,Rango_02,0,1,0,0,0,4,1
15162,201208,0,F,Casado,1,Rang_ingreso_02,Lima,31,0,Rango_SDO_01,1,Rango_02,0,0,0,0,5,0,0
29940,201208,0,F,Casado,1,Rang_ingreso_04,Lima,38,0,Cero,0,Rango_02,4460,1,0,0,0,5,1
41896,201208,0,F,Casado,0,,Provincia,29,7,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
61617,201208,0,F,Casado,1,Rang_ingreso_06,Lima,27,4,Rango_SDO_04,1,Rango_03,90,1,0,0,21,1,0
14009,201208,0,F,Casado,1,Rang_ingreso_04,Lima,31,0,Rango_SDO_11,0,Rango_02,0,0,0,1,0,2,1
62866,201208,0,F,Casado,0,,Lima,27,0,Rango_SDO_08,0,Rango_01,0,0,0,0,0,0,0
911,201208,1,F,Casado,1,Rang_ingreso_04,Lima,25,2,Rango_SDO_03,0,Rango_02,0,0,0,0,0,2,1
67850,201208,0,F,Casado,1,Rang_ingreso_03,Lima,41,9,Rango_SDO_01,1,Rango_02,0,0,0,0,4,2,1
40698,201208,0,F,Casado,1,Rang_ingreso_03,Lima,33,0,Cero,0,Rango_02,0,1,0,0,0,4,0
85535,201208,0,F,Casado,1,Rang_ingreso_05,Provincia,21,0,Rango_SDO_01,1,Rango_02,0,0,0,0,2,0,0
71440,201208,1,F,Casado,1,,Provincia,25,0,Cero,0,Rango_02,0,1,0,0,7,1,0
22366,201208,0,F,Casado,0,Rang_ingreso_01,,,0,Rango_SDO_03,1,Rango_03,0,1,0,0,5,0,0
64425,201208,0,F,Casado,1,Rang_ingreso_02,Lima,31,5,Rango_SDO_01,0,Rango_02,0,0,0,6,13,1,1
82129,201208,0,F,Casado,1,Rang_ingreso_01,Lima,28,1,Rango_SDO_09,1,Rango_05,10430,1,0,0,28,2,1
72782,201208,0,F,Casado,1,Rang_ingreso_05,Lima,36,0,Rango_SDO_07,0,Rango_01,0,0,0,0,0,3,1
87335,201208,0,F,Casado,0,,Provincia,24,3,Rango_SDO_02,0,Rango_02,0,0,0,0,2,0,0
49453,201208,0,F,Casado,1,Rang_ingreso_04,Lima,49,6,Rango_SDO_02,1,Rango_03,0,1,0,16,8,0,0
40405,201208,1,M,Casado,1,Rang_ingreso_03,Provincia,33,0,Rango_SDO_03,0,Rango_03,2330,1,2,0,4,4,1
82673,201208,0,F,Casado,1,Rang_ingreso_01,Lima,39,9,Rango_SDO_14,0,Rango_04,410,1,0,0,4,3,0
98019,201208,0,F,Casado,1,Rang_ingreso_01,Lima,46,0,Rango_SDO_01,0,Rango_02,15270,0,0,0,0,6,1
45156,201208,0,F,Casado,1,Rang_ingreso_06,Lima,42,8,Rango_SDO_10,1,Rango_04,120,1,8,0,17,7,1
12144,201208,0,F,Casado,1,Rang_ingreso_01,Lima,21,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
92785,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,34,0,Rango_SDO_02,1,Rango_02,0,0,0,0,9,2,1
82435,201208,1,M,Casado,1,Rang_ingreso_03,Lima,46,,Cero,0,Rango_02,0,1,0,0,0,3,0
59285,201208,0,F,Casado,1,Rang_ingreso_06,Provincia,30,0,Rango_SDO_11,0,Rango_02,0,0,0,0,0,5,1
88280,201208,1,M,Casado,1,Rang_ingreso_01,Lima,36,0,Rango_SDO_01,0,Rango_02,0,0,0,0,0,1,0
79131,201208,0,F,Casado,1,Rang_ingreso_02,Lima,59,0,Rango_SDO_09,1,Rango_03,0,1,0,0,7,1,0
85166,201208,0,F,Casado,1,,Provincia,25,,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
91386,201208,0,F,Casado,1,Rang_ingreso_06,Provincia,38,4,Rango_SDO_08,0,Rango_04,14680,1,0,13,24,2,1
69017,201208,0,F,Casado,1,,Lima,39,0,Rango_SDO_10,0,Rango_02,0,0,1,0,0,1,1
8268,201208,0,F,Casado,1,Rang_ingreso_04,Lima,22,0,Rango_SDO_01,0,Rango_03,8070,1,5,0,3,5,1
50800,201208,0,F,Casado,1,Rang_ingreso_02,Lima,54,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
76822,201208,0,F,Casado,1,Rang_ingreso_05,Lima,58,4,Rango_SDO_05,1,Rango_04,0,1,0,0,29,2,1
44425,201208,0,F,Casado,1,Rang_ingreso_03,Lima,33,0,Rango_SDO_02,1,Rango_04,2730,1,8,0,15,2,1
30036,201208,0,F,Casado,1,Rang_ingreso_01,Lima,27,4,Rango_SDO_02,1,Rango_02,0,0,0,0,14,0,0
89960,201208,0,M,Casado,1,Rang_ingreso_04,Lima,30,9,Rango_SDO_07,1,Rango_03,0,0,1,7,13,1,1
78393,201208,0,M,Casado,1,Rang_ingreso_06,Lima,23,6,Rango_SDO_03,1,Rango_03,0,1,0,7,3,5,1
93822,201208,0,M,Casado,1,Rang_ingreso_02,Lima,27,2,Rango_SDO_03,1,Rango_03,620,1,0,6,10,1,0
45631,201208,0,M,Casado,1,Rang_ingreso_02,Lima,56,5,Cero,0,Rango_04,3930,1,0,0,3,5,1
24740,201208,1,F,Casado,0,,,,0,Rango_SDO_01,0,Rango_03,0,1,0,0,2,0,0
75469,201208,0,M,Casado,0,,Provincia,47,0,Rango_SDO_01,0,Rango_01,0,0,0,0,0,0,0
52755,201208,0,M,Casado,1,Rang_ingreso_02,Lima,24,6,Rango_SDO_01,1,Rango_02,0,0,2,11,9,3,1
4661,201208,0,M,Casado,0,,,,0,Rango_SDO_04,0,Rango_02,0,0,0,0,0,0,0
86101,201208,0,M,Casado,0,Rang_ingreso_04,Provincia,21,0,Rango_SDO_03,1,Rango_02,0,0,0,0,0,0,0
77267,201208,0,M,Casado,1,Rang_ingreso_06,Lima,21,4,Rango_SDO_04,1,Rango_05,630,1,7,10,16,1,0
64306,201208,0,M,Casado,1,Rang_ingreso_05,Lima,30,3,Rango_SDO_07,0,Rango_03,0,0,9,11,20,0,0
72962,201208,0,M,Casado,1,Rang_ingreso_02,Lima,24,1,Rango_SDO_03,1,Rango_03,0,1,0,0,17,0,0
63457,201208,0,M,Casado,1,Rang_ingreso_02,Lima,26,4,Rango_SDO_01,0,Rango_04,4710,1,0,3,3,2,1
48408,201208,0,M,Casado,1,,Lima,61,0,Rango_SDO_07,0,Rango_02,0,0,0,0,0,0,0
96478,201208,0,M,Casado,1,Rang_ingreso_05,Lima,65,7,Rango_SDO_01,0,Rango_03,0,1,0,0,0,0,0
20127,201208,0,M,Casado,0,,,,0,Rango_SDO_08,0,Rango_02,0,0,0,0,3,0,0
82115,201208,1,M,Casado,0,Rang_ingreso_01,Lima,24,0,Rango_SDO_01,1,Rango_03,0,1,0,12,0,0,0
98543,201208,0,M,Casado,1,Rang_ingreso_06,Provincia,53,4,Rango_SDO_05,1,Rango_03,0,1,0,0,12,1,0
58135,201208,1,M,Casado,1,Rang_ingreso_01,Lima,23,0,Rango_SDO_01,1,Rango_02,0,0,0,0,3,2,1
73568,201208,0,F,Casado,1,Rang_ingreso_07,Provincia,36,0,Rango_SDO_03,1,Rango_02,0,0,0,0,13,3,0
98686,201208,0,F,Casado,1,Rang_ingreso_04,Lima,28,0,Rango_SDO_07,0,Rango_03,10810,1,0,0,0,2,0
53618,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,30,0,Rango_SDO_01,0,Rango_03,0,1,0,0,0,1,1
31302,201208,0,F,Casado,1,Rang_ingreso_02,Provincia,28,0,Rango_SDO_01,1,Rango_02,0,0,0,0,0,1,1
1952,201208,0,F,Casado,1,Rang_ingreso_06,Lima,37,8,Rango_SDO_09,1,Rango_03,0,0,0,6,11,1,1
52254,201208,0,F,Casado,1,Rang_ingreso_06,Lima,24,5,Rango_SDO_14,1,Rango_05,0,1,0,10,0,3,1
62571,201208,0,F,Casado,1,Rang_ingreso_03,Lima,23,0,Rango_SDO_01,0,Rango_03,0,1,5,0,17,3,1
64694,201208,1,F,Casado,0,,Provincia,49,,Rango_SDO_01,0,Rango_02,0,0,0,0,0,0,0
56258,201208,1,F,Casado,0,,Lima,41,0,Rango_SDO_01,0,Rango_02,0,0,0,0,4,0,0
56018,201208,0,F,Casado,1,Rang_ingreso_03,Lima,23,3,Cero,0,Rango_02,530,1,7,0,0,5,1
79920,201208,0,F,Casado,1,Rang_ingreso_03,Lima,20,2,Cero,0,Rango_03,230,1,0,2,1,2,1
16931,201208,0,F,Casado,1,Rang_ingreso_06,Lima,25,1,Cero,0,Rango_01,0,0,0,0,0,4,1
97260,201208,0,F,Casado,0,,Lima,44,9,Rango_SDO_01,0,Rango_02,0,0,4,0,2,0,0
79757,201208,0,F,Casado,1,Rang_ingreso_03,Provincia,36,0,Rango_SDO_03,0,Rango_03,0,1,0,0,3,0,0
90907,201208,0,F,Casado,1,Rang_ingreso_03,Lima,27,0,Cero,0,Rango_02,0,1,0,0,0,2,1
49687,201208,0,F,Casado,1,Rang_ingreso_03,Lima,30,4,Rango_SDO_02,1,Rango_05,2240,1,0,0,21,6,1
