,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12
4209,0c2d140770b764d8b3b7125a77d5809cad2c07755b4ca0aee13217627a58046a,0,3496,35,29.0,1,0.0,0.0,720.0,-999.0,472.0,56,38
5255,545084e0105ae06b4868fd27af799ecbc38f4bdabac0cba12f80dc0f2dde81e0,30,2082,146,34.0,1,1200.0,0.0,799.0,31.0,110.0,56,38
1588,67f54a417356ae215593ef8d4aab9b5f78863c83e95cf853bd9ac529748d6e6d,50,3564,83,29.0,0,530.4,0.0,0.0,39.0,120.0,16,20
2593,b4ed7007b3c40cdbb7f16cf435f644e46f0b6bd9f65e758195d216d8a6e1a0f0,30,3210,145,55.0,1,0.0,0.0,412.0,-999.0,3.0,56,2
246,3fa2df93b06576fb864e85997ab2dd2a364307d0070cb0f564d1435506e87eb8,60,2027,146,35.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
3072,93c38f8afdd7ce0fb278ced0935e93d6db9286a0019be972895e98c56e8ee9bd,0,2065,221,67.0,0,653.14,0.0,0.0,1314.0,524.0,56,38
5372,76893dface4fda32ff21bec100b2acae5ea51acf901f5bcccd024e5d93377ac5,0,2289,219,45.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
5129,4f8e7b2f85a3933d6bdf871586dea598030c9fd8554406c23b175d6c1a389ea6,0,2059,52,67.0,0,0.0,0.0,0.0,-999.0,492.0,77,54
1461,3a0a9507670264f912631df830863d4648bcbddfb38c54a363fa0048de5c0a8c,33,2159,317,35.0,0,0.0,0.0,0.0,-999.0,130.0,16,8
1229,1dd30d510802ea9c2e6bd7dd6fa79b4c56d808e1507ad25f8ca2aa3b06ab44ba,30,3564,213,48.0,0,550.0,0.0,719.0,130.0,1.0,56,38
2218,4c90d421d7106e807fabf87e265d72d675b6d1c7723d78cfee427be43c10ab6e,3,1815,215,45.0,1,2000.0,0.0,864.0,-999.0,260.0,42,31
476,15daf82b89a80a2195d04f87c784b58adc40e6f33c7b215c2271b1bbc6cb4857,0,2068,113,73.0,1,0.0,0.0,0.0,-999.0,538.0,19,28
236,bc78acf891fcc98efb503258141258f33975cdfd5548d0777d9c88e0a7f7e40f,0,2471,267,35.0,0,1400.0,0.0,682.0,54.0,107.0,56,38
2755,f06d994c3579105d233f79e8ae81d5b0b67a4346b2e09d5fbd599d6c349931c8,4,3564,144,49.0,1,0.0,0.0,0.0,-999.0,136.0,56,51
2360,589dff0e51a087a33fefeb51a1f9cf17bd27fc01453ccba2af21d733f5f08a11,0,3077,8,54.0,0,1000.0,0.0,927.0,182.0,668.0,56,51
3760,b3df0e51b7bc510701bd42d22cf4d809e7fa46e433b9147245fa584521829c15,0,1234,211,34.0,1,0.0,0.0,0.0,-999.0,115.0,56,51
5927,728284c304dda4be57006b2f05f55be31eb073377c7acc987ee23498e5395e69,425,3012,267,54.0,0,1500.0,0.0,562.0,88.0,0.0,56,38
3421,fc6f2c12155acee344a2da2afb77dc04cf7a1ca6b673e9b61304285d446f930b,0,1631,37,39.0,1,1200.0,0.0,796.0,53.0,582.0,56,38
3504,536ca312ae3aa35a8fa786f3f1a7198d637f3c1099ced1f6f664455c5078dfbd,0,2604,16,37.0,0,900.0,0.0,939.0,62.0,39.0,56,51
1770,85683a22e61d4bf66e01cbf321d6c9022803805dab2ea988d15cf6dbe028e34f,60,1877,140,27.0,1,0.0,0.0,0.0,-999.0,1.0,56,26
2050,bbdbcdf8f90eefc667b8d5d8ea39a7e85715a907aa73da7ee61ff0d7a20abaa9,60,3564,35,35.0,0,0.0,0.0,807.0,-999.0,0.0,56,38
2812,3daa2f5e2f18fc226866e7660c47e082a2aec1483fc3f0f5be2131780c01c8ea,5,23,285,48.0,0,0.0,0.0,0.0,-999.0,4.0,77,54
3793,0671ab96ace11a4d1d54ec99014fdf5a0684e719c54065e27032768d12eaaac1,60,1942,316,33.0,0,500.0,0.0,608.0,100.0,0.0,56,2
1971,4563414d97aaf694d35fd0e539b8e2cfe9aa09a43a3a2c639f76cf21024f6cf9,0,2274,73,53.0,0,0.0,0.0,759.0,-999.0,441.0,39,17
5294,a27e69a659fba44e2b4b15d31de110b882e252aea5550e77fde3db5f76e35fdf,0,2851,219,28.0,0,0.0,0.0,767.0,-999.0,844.0,56,38
4921,9b3278920b815a6825924fd3000f708a33545ef86ac90d1ea2ec34d717974bf2,0,1447,285,41.0,0,484.12,0.0,746.0,36.0,52.0,77,54
5348,c67c6359ae8800fa858ba5674c8772509d2d8a069a0d4926c9acd4be959c8ab2,0,1650,277,33.0,0,0.0,0.0,0.0,-999.0,350.0,56,38
4101,2ca4eef2df90146ad49cb671816c7ea02049859e4846581759e8e3dd304c8763,121,1219,277,31.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
2596,b324c1fe2e2539e0dbe0dd7289b511333b9407ca6bcf7b13433cb3b06d786513,0,360,146,54.0,0,2026.0,0.0,868.0,306.0,194.0,56,38
3914,c291130495bd5882f0600ae9bf9092eb108407049133feccd0770185330b2a85,30,3113,167,32.0,0,417.3,782.7,909.0,165.0,14.0,56,38
3861,50a209a54d4dde90df296469b42cb458e0dfb21a78ab25a56032bc5e4e08c911,152,1793,300,32.0,0,530.4,0.0,0.0,17.0,0.0,56,38
5642,54d52f756433ab61305542d727e0484d71bc20b157cff940ee375d26b0f465b9,0,2709,267,38.0,1,0.0,0.0,0.0,-999.0,863.0,56,38
1074,e9232df23e6a8a02d484990e25221bda9cf66cbc517595d72cf4f1e66643c83f,0,2872,221,61.0,1,511.0,0.0,794.0,91.0,699.0,56,38
5859,4491797843fc8577bd978432f2573d8b2fa21f977361d66e4366e84fba011eca,0,1815,37,51.0,1,0.0,0.0,803.0,-999.0,969.0,56,38
4432,8c619e43f1970615e2f39946cf109a13ce61c9ad7528eea9f1883a68ce32c104,30,2527,145,26.0,0,600.0,0.0,702.0,78.0,1.0,56,2
538,bdbfa66c8be931f6132b35bd6db7ac82dabb33d4777966c8ed05fce56c55f5c9,30,646,316,34.0,1,0.0,0.0,0.0,-999.0,3.0,56,2
3763,af2d3ef6d09873b43f567327f0fc6d6ad79a554e6a6869fd865aa2b180bc817c,0,3334,300,34.0,1,1000.0,0.0,946.0,101.0,601.0,56,38
5943,91c6e000cfaebd6552bb371899859d334e53856f7fd8c57e60a45dd7ae549513,30,1815,37,43.0,1,2500.0,0.0,767.0,215.0,0.0,56,38
2407,de1d1035c90200cf7de32690e9f278b34f43d143f94e111c8c4c7c7e427d95f5,0,27,263,78.0,1,0.0,0.0,0.0,-999.0,554.0,56,49
4458,828ae719b2b6f4e9a29210d6c2f235333f90e8dc8cf74ff75be1236f5cba27bb,152,333,256,26.0,1,0.0,0.0,0.0,-999.0,0.0,56,51
4243,f74e542a1b9e38b1c8d8b2f529300ac66af233ff2dc3926d1e38602467838c6e,0,1309,53,28.0,0,0.0,0.0,0.0,-999.0,555.0,56,10
5986,71c7aff132eb4cfefe1e955f6d899b07a13a346d1f4c0d4883ce55e979109d60,210,3431,311,28.0,1,0.0,0.0,0.0,-999.0,221.0,56,2
2945,e23a0fd5aa56c7dc1ae26c255e076e6cb51f63fc2351b83e6edc158835d55d12,0,2663,24,47.0,0,0.0,0.0,0.0,-999.0,108.0,16,7
3430,c08d9c2d153aa079a3267b946a264fae1c93464035a582c8b7f252bc9eec68e1,30,3564,135,43.0,1,1525.3,0.0,485.0,85.0,0.0,56,26
3884,8354d791a80ab264b954c9493e59d17c02db6ffca64a554c9c4eb910cee97250,60,454,316,32.0,1,500.0,0.0,645.0,81.0,0.0,56,2
4308,39cb6f64a049e167a334e487276b0a603badef2ee5d64f655a055ef5928336dc,91,2479,300,28.0,1,750.0,0.0,455.0,0.0,0.0,56,38
1448,cc851d4b619a699f79c79f2b80fc6bf04672c24c8f93c4372b71337f9b4106c4,0,757,83,35.0,0,0.0,0.0,0.0,-999.0,0.0,16,20
5254,d58adb2d1b6398e9f7c264f43284c22688bd8da5688de2cd046956089df740b4,91,1505,300,45.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
2229,b86bd6f7ea946eb04f4ad79ff275ac0bff1abc978e84376dcbbcf1dfc3d5cb6f,59,2062,37,90.0,1,0.0,0.0,0.0,-999.0,449.0,56,38
2033,21a73d09a23b3c72e6626ef28a1829204596239a318289e979c43496b404b2ae,30,3230,135,36.0,0,377.0,0.0,488.0,18.0,11.0,56,26
3570,7ee88a7214960ec26c12cee416e63993a18014e8aa982c243a5c9e5bed6a13ed,30,388,83,36.0,1,850.0,0.0,743.0,111.0,1.0,16,20
4013,cf06ff2b618483681274d619be886ebaac43ce576a1345bc0333ff6a85ff5e92,0,2501,146,31.0,0,950.0,0.0,616.0,51.0,631.0,56,38
1045,3faee8de80912e68433d629a98d7684964cac99d68b0253e18baa53a5e3429c7,75,3564,10,65.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
523,6344ed7ef68e7507906006162d1550cc54aee1be51e91dcb22da64807a953a96,60,1815,204,37.0,0,513.76,0.0,635.0,14.0,0.0,19,36
4309,6b1b43f86824a7eb544a3980197dc49f777dbf27f08a02e706ccbcad00b4e089,30,2306,26,28.0,1,1000.0,0.0,841.0,18.0,13.0,56,26
1035,98a42785e99a93bdffa68028146f7c807ad7be39260bf7933c0c123510f588f4,0,2958,216,41.0,1,0.0,0.0,0.0,-999.0,0.0,27,72
623,8af51a16f05a1caa2b2f4d44c7e14b59223e327a1468d334f1b579461354574e,60,1498,251,24.0,0,530.4,0.0,774.0,27.0,0.0,19,1
1984,a4f1c97fb2300a17264bbe97cc54bcd62a0610004125261a2701a02b92d15f6d,0,1815,303,50.0,1,6874.0,0.0,0.0,-999.0,238.0,56,15
2968,77d599b2895ac85f1f3c9dc515457aad7918fde422688737097324ba51cecdd5,5,2288,17,46.0,0,0.0,0.0,0.0,-999.0,0.0,55,61
3642,1ce08b2312da031b27fc7079b245770a9f98da8f179aba8b94a610e9919fb28b,30,972,196,36.0,1,1242.0,0.0,589.0,98.0,3.0,56,51
3603,6c3559f4f4a1be132fe5f243f748f98028915e6d474cf43ae5db9adf0a970a12,30,3537,239,36.0,0,2263.56,0.0,777.0,84.0,4.0,56,38
205,0739519791e5e72877fccaa92b0fa612734ed6557d70f9cac67f515dbeda4800,180,225,316,24.0,1,515.0,0.0,482.0,54.0,0.0,56,2
3759,539641f949acd5f7f65f836774842d1f4ff84b087bda7721a3099d245921d906,47,1910,12,34.0,1,0.0,0.0,0.0,-999.0,13.0,18,60
5504,3d3a99340bb45f334465534f06b9980bb8db2a6fae59d80acb56adf846dd4073,33,1815,239,50.0,1,0.0,0.0,456.0,-999.0,250.0,56,38
333,fa806fb3fa4ad293c18ed2e8bad8b5ce8c752bb669bdf1c959d416ee8e457054,0,761,267,50.0,1,0.0,0.0,543.0,-999.0,0.0,56,38
3185,1e6d02d2f95f95e5a596648014f24655dd4b45a749d07b29edf7aadb793c42f9,33,1838,146,46.0,1,0.0,0.0,0.0,-999.0,22.0,56,38
612,eb3f5333bdf1ae4e9795d755c23c6ce6f987db976681b775a48ec7c8049c32d4,0,1717,146,25.0,0,0.0,0.0,557.0,-999.0,299.0,18,60
3779,f8bdc4d0d5ad7fc812abadf478da42464c6b4a02961b381816b72006263a984e,30,3564,17,34.0,1,2605.33,0.0,698.0,81.0,226.0,55,61
1729,aa9f28adf0d0b117e1d7a69119a2d1ceb630ca37cd23aff7433362dde9593c17,59,1815,83,23.0,1,2297.14,0.0,339.0,67.0,159.0,16,20
4848,cef06caf3bdacc4bf4bca2b9a31ea96d1aeb79d6f4b0868d972f09ec06faf570,30,2366,73,48.0,1,1072.94,0.0,722.0,124.0,1.0,39,17
5337,d3ec365d1a93fc9864fe4f3943f173c2257e2fb66838f02ba3309c271b27b949,0,2492,10,40.0,0,0.0,0.0,0.0,-999.0,730.0,56,38
1641,ce33a130de9c3683f11c0f6ce0de16dcaf7422dd7b4fe355651184d2ef50dbe1,152,1815,238,34.0,0,2389.25,0.0,710.0,93.0,0.0,16,5
786,0a4e5e801c42c4071f692451b2a1a9a1bcadac4cb16a9b6fda62e1cdcf84d5af,59,3564,81,37.0,0,0.0,0.0,553.0,-999.0,0.0,21,19
4073,111a0410f9818824ffb58c3e0115360228257ba63ba31b483cad675a88fc46bb,0,2634,300,30.0,1,641.28,0.0,871.0,22.0,281.0,56,38
363,63ae0c909932f6bd860d9798e3da01e6c2a678a1a3242e7e7c3397ff6bbc8450,0,1100,267,53.0,1,3500.0,0.0,0.0,82.0,335.0,56,38
5033,406f6cdd2bfa683a456152948d0663a2ef2e2dc5a8b6dd799957ff74af8b57c9,0,945,222,39.0,0,1159.14,0.0,939.0,159.0,457.0,19,41
3048,55fde041c16f08df9699e19ddcefbcda662b372147c4c232f2bb409ea4639a7b,101,1970,37,61.0,1,0.0,0.0,0.0,-999.0,365.0,56,38
5150,24f8e3d09128a7a46fc4ae3df3ccb562400fe555c95bfd32775a5ec195391e53,33,3359,267,40.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
991,4ebf5fbd5151df17dfb1d8289b0fa9d61b1e024252f1ae6c607e8e25e5e1519f,0,2968,44,53.0,0,824.23,0.0,973.0,326.0,441.0,21,19
3403,2bdf043aa3321b6500af9d3c6436880d5a714cb0120cdd4bc61e7e09bb022299,0,950,316,39.0,0,1713.0,0.0,489.0,40.0,573.0,56,2
2807,db848a64ce13db3bd6785e09e205c5211eb8978825e749e7fe09ed32d48b1569,60,3564,167,48.0,1,800.0,0.0,613.0,68.0,246.0,56,38
1161,dc279c04a5e7ef9f2f9a5cc342743935ff61b7d052701227de747b0b9e31c3b1,0,1815,46,51.0,1,2629.16,0.0,902.0,194.0,397.0,16,8
3999,1229ebb25588990cadd26a49ba34c04d9b0a40b5a1828dedef47c5575a53cae7,0,3564,242,31.0,0,540.8,0.0,421.0,20.0,459.0,56,26
3089,c9de159058064cc9dce84e954ec1d883e44732195bfd0fa3d6ccc62811cf0764,0,1061,17,47.0,0,0.0,0.0,0.0,-999.0,160.0,55,61
1008,6362684610ef222c34d01df3d78a999720c66ce190bf9da2798aede5e538729b,66,735,81,50.0,1,0.0,0.0,0.0,181.0,500.0,21,19
3443,35747c9a56e0c55454ba8e4e55b33fc49eb7be33a379e3091a93c2665b9f43fd,60,642,267,38.0,1,2000.0,0.0,490.0,-999.0,0.0,56,38
65,0a64950a352c72db603f2121bd15482a1e2d031139dea59698eb9f435c9d6379,0,656,247,36.0,1,0.0,0.0,0.0,-999.0,724.0,67,72
2477,a0336319cbedd3e95f8f84bff353fb81a97b934c4c3d5951b57d7426013f5dde,0,3084,35,64.0,1,1160.48,0.0,737.0,-999.0,603.0,56,38
3438,f11071d385dde062ca7bfc92bd7930032ba9bca86e3d9e96acdc1cc42a382650,0,631,35,38.0,1,0.0,0.0,786.0,-999.0,492.0,56,38
2398,2e5a01f46503ed2145b006d970262ea3486fc784ce1bdbeea5e08959493fe58b,31,2864,216,29.0,0,0.0,0.0,0.0,-999.0,0.0,27,72
4278,195a3562e0eefefc17fd5fa21dbd1c4d64582f04ad264d7b61a483c93163377d,180,915,221,28.0,0,1000.0,0.0,732.0,12.0,153.0,56,38
3993,e89e91631997388115abbc2fd606e0f125b91b2b881061d4dfc6e4454d14d781,0,1751,100,32.0,0,484.22,0.0,0.0,70.0,587.0,56,26
84,19cfb29780233ed79685bcc79096e88afef46fcc7a116924e2b479e0345c1ed0,30,774,300,60.0,1,426.48,0.0,724.0,69.0,0.0,56,38
5327,c0a87aa8ea2a7cd68d9c3b3ee2f92edd3b56dea9f5da7275d4c6dd4b750f4362,33,649,130,51.0,1,0.0,0.0,0.0,134.0,94.0,50,72
5758,507d6f79f965f6f36906e6f2ff5f4621d8df4e6b1c3547b8db3e11f09e3b03be,0,2335,190,40.0,0,3028.5,0.0,574.0,-999.0,244.0,16,7
2976,9512ef664ca0134707bb1df5f537974c0399f1571bfdff968e493512079c7758,33,14,34,45.0,1,0.0,0.0,0.0,-999.0,0.0,56,51
3383,6b300f09703efaf0a921bb166daa690a3349278a39b59a713b1ac976555d0455,0,1815,285,39.0,0,5543.0,0.0,656.0,90.0,525.0,77,54
3789,804f57508b9d0581a400c010f76b80e3bcbb57474f637ef43c34dd9744429827,128,3564,167,33.0,0,0.0,0.0,0.0,-999.0,500.0,56,38
3495,a33a2b77391b2868ebc306b876abe860b0c679be125bc22c496000d37d04bc40,89,1700,26,38.0,0,513.76,0.0,491.0,68.0,0.0,56,26
97,1bb64224efd3d5ce8fad9ebacab9bce982713bf7fc093158c5f8be195cfd68c2,180,2473,241,50.0,1,400.0,0.0,0.0,14.0,0.0,16,5
1728,8fff748f9ff79dc7d874aec2066f5b6145ededd8aa1204efc8cb9c63c9f2e43d,30,882,213,25.0,1,1282.09,0.0,614.0,70.0,3.0,56,38
1400,ede55306ef238ba6056cadf7fea3a724dfe3ccf6d55454b44ce48bf205c80bd3,30,3564,83,38.0,1,488.8,0.0,480.0,42.0,0.0,16,20
366,02c77d407db16385342a086558994dccee669c900b1a1e426c7fd311f0074cc5,0,1058,35,41.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
1927,fd5c0a5f4ef932852d9c608c92ab130d24bf5308cc2c6becaba4502a1c304295,186,1746,285,65.0,1,0.0,0.0,0.0,-999.0,0.0,77,54
202,48c7b9dabac46649aa280622afc99df4016e913753fe6a004d5d7b8722ebb2ec,89,3151,81,23.0,1,0.0,0.0,0.0,-999.0,0.0,21,19
2892,2b1a2a36fc5fda21fd450956e3218cb6adf27ff6255e4e9bd2f6f6d3c8a32eb5,0,2804,146,47.0,1,8000.0,0.0,975.0,93.0,760.0,56,38
3022,aa1c2ff948230787c07e3459fa9c77a8a9810acff394eb342cf0354a059ca495,5,1815,267,44.0,1,0.0,0.0,614.0,-999.0,248.0,56,38
2121,451f9568ecd25d5f6a9a1cb517e63c1cdb64c627006b12c221fe61af11908314,0,3047,267,47.0,1,825.0,0.0,903.0,121.0,288.0,56,38
2124,cbae51a07ea3e1423a7c8999ed65196b587a18b2154530816eeb09e3764fa131,5,585,73,47.0,1,0.0,0.0,0.0,-999.0,18.0,39,17
212,d37549e1cefce9cd80f912022ea7e3eeadbf2183b3085d14582126389128dbab,0,3272,239,33.0,0,1000.0,0.0,527.0,6.0,292.0,56,38
5668,a5af63f52beca4dc67ee966bc7758349ef84f41015b84bb0790ecfe614d90078,30,1784,35,67.0,1,0.0,0.0,0.0,-999.0,293.0,56,38
1876,7d1d3e8a902401ca8faeff73dea4f1cdcb79350a395aa5b0b6c9e4fa470daa8d,96,3248,213,28.0,0,551.2,0.0,0.0,14.0,0.0,56,38
1928,819d499f1321a38323fc7c55bdac83580af74ad91ce5b95a57ee55711de2a4cb,0,1767,146,65.0,0,0.0,0.0,0.0,-999.0,287.0,56,38
3562,07d0970be2e20be9ca599f363d00306b2413ccb7272e6fd8e6cbb6e2a10dc90e,60,1340,144,48.0,1,651.04,0.0,455.0,109.0,1.0,56,51
677,fb4bf7a7d453dcba5f51c61feb7c5c4dbc7156a87aa267615b8cf043288e8360,0,1815,256,58.0,1,0.0,0.0,0.0,-999.0,62.0,56,51
4989,060228dab4d88630ac3ec6e9402e56b0fd460e94fed2446f78ad37beb1ca4ca2,0,537,285,34.0,0,800.0,0.0,631.0,78.0,248.0,77,54
810,269c1fabdc65bbbfa41ca69e7505c72463203ac551710c1d04b62b64d49ff74f,0,3121,81,35.0,0,550.0,300.0,642.0,136.0,614.0,21,19
1058,47e9bf2ef768c70d863afa03f85efcf8a249a79fa6af720ff4962a4d0291022e,96,63,300,80.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
3328,1ad5fc3983f8138fe58830e675bfbd0174bd998d2631c98b8d83db615f096e36,60,421,145,40.0,0,572.04,0.0,697.0,17.0,159.0,56,2
1632,d71787a81520be518dd1d5bb17f82b7e8023e3022a01eb157654dfaafc0e3b90,30,1815,88,27.0,1,2880.38,0.0,771.0,74.0,500.0,16,21
5771,5ed64bd5a317d292f3f26b840cf9941c84ca7798a979bcbe831039eade357f00,0,3065,146,42.0,0,0.0,0.0,0.0,-999.0,0.0,56,38
2223,cb5d681e4ea606ba1368213abda7caad4e9492302e7fee9c2b066b66939c6799,0,2571,37,44.0,0,0.0,0.0,0.0,-999.0,163.0,56,38
2457,93db2ade5cd5f30dedb73d27212d48205315eb828e6969a1c9fae62a1e159546,0,2064,146,68.0,1,2143.94,0.0,963.0,-999.0,839.0,56,38
3681,234a640328e305380f4082c72a7a2bfa75d417b20df6840eee0583d6fb89160b,0,455,239,35.0,0,750.0,0.0,685.0,8.0,419.0,56,38
2235,b99d0f2c6b0cd67f680deea2ad803ec27294be0e5ff278eb4d6e2646b7d441eb,0,27,289,79.0,0,0.0,0.0,0.0,-999.0,813.0,42,31
839,f2b7c201989fdae2a23d389dd16f952040a65578a16be32e5fc0084abe0afe25,60,3534,208,31.0,1,800.0,0.0,850.0,16.0,0.0,21,19
2983,a61a4ae0c258ab0778e7c985709aabcaef1903e67b52e3e74dd5f50995b261bd,0,454,300,46.0,1,625.0,0.0,975.0,161.0,454.0,56,38
3188,446cc54f6f008bd1fc3715ee1e66db4abe2070aae4bfefe7839e7d69d59d517d,0,1815,167,50.0,1,0.0,0.0,0.0,-999.0,581.0,56,38
4722,0950ae5c0c4735bbaa52a860dbdc1f33b61bac74f7903aeab5aad94a77fe9ec0,62,3396,33,21.0,0,0.0,0.0,0.0,-999.0,1.0,56,51
9,11e8f4484ca1cc82d2afed6149c5db22e69bc8577da28ab8a95781ff6bc30664,60,1815,213,41.0,1,500.0,0.0,0.0,76.0,1.0,56,38
2502,df0b823676ec0a4158ac9047e0004496964875de67becba756335807da033957,66,37,135,62.0,1,0.0,0.0,0.0,-999.0,0.0,56,26
4757,18454d3ebfb0cf7b50773c02cfb3462bbae4009ceb02c2aa54615be581591b87,0,313,265,42.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
4534,673b003410629ecc06b038faa5a227de68a2fde64418a349468a02c497540fd8,30,1341,167,26.0,1,651.04,0.0,613.0,12.0,0.0,56,38
134,78d9465348e62f8d262856e3b1f7ac9d696bdb8fd99444bde41735a224ce04ab,30,1815,285,32.0,1,1699.16,0.0,657.0,109.0,0.0,77,54
1089,4118a9725115ff887f209965428cc606bc4290554ed2c6ae9cc0e78f15b13cb6,0,2057,83,72.0,0,0.0,0.0,0.0,-999.0,524.0,16,20
1419,5a117b384642c68f3b2ed2baa2f7a6230f1ce449658850c262f6e19a8d37767f,30,1828,134,38.0,0,2894.16,0.0,689.0,107.0,403.0,6,63
3650,781230c39c3033389c2183c52b92c81218102df8a98b7fffd599691d7aa39dd9,89,3564,10,35.0,0,500.0,3500.0,638.0,91.0,104.0,56,38
5945,622ba448a913f39d8b61cf64144d8bb7f966edaeb55bdc879f80c6a7585d61e1,0,986,265,44.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
3770,1330014fa6c231e2a38fc861179d7d3b71a977f7c3db3c9a05fa5860cb89faf7,60,3564,316,33.0,1,641.28,0.0,720.0,30.0,4.0,56,2
2808,782ddb0229395d6e14305e576700b508f6a08bb45a4c0ab4e8c5e7f793a188f6,152,1427,33,50.0,1,601.0,0.0,410.0,124.0,0.0,56,51
613,ba6eb4f36b22bba88c8cd99bc4b8e11829799f84ec5c225c70cc29d23298d75a,66,887,277,25.0,1,800.0,0.0,514.0,12.0,0.0,56,38
2685,29bf7f93fdd0d75d57c8af20ba42f7f74226d3eb0916db6a1c2901436044befd,73,2064,49,58.0,0,192.7,0.0,633.0,-999.0,532.0,56,38
1475,e715831a9c8286592cc9c7644942598fb770c89e5fd6025a73da0eb522d4e135,63,3054,35,34.0,0,0.0,0.0,0.0,-999.0,410.0,56,38
4110,4320a30e5035b32a1bc8275bccba6abf70ac72fee51fe3ca5b5eb2e3dcace097,0,550,219,30.0,0,1350.0,0.0,723.0,61.0,248.0,56,38
5494,9931046aa49d7a40ad527f277d2dfee441e5abf707c0a68ab370ee034012517f,60,2514,70,31.0,0,500.0,0.0,0.0,64.0,180.0,56,38
1974,97b0dd1976d5a931d9200e46cbf3b08013265904a1986ce79f604fe0291a7304,30,1846,210,53.0,1,2500.0,0.0,697.0,186.0,0.0,39,37
3792,cc457c8bfa665d7be51a291bb1a9098674d75cf0f6455f664390d976394d9828,30,915,242,33.0,1,1061.94,0.0,399.0,98.0,500.0,58,18
4878,5abdefb77bd9ae54fc39199f3c091ae02b82d02248d3be41a1db824a1738ea2e,0,945,52,45.0,1,658.22,0.0,0.0,79.0,540.0,77,54
3408,e6bb78197dd5f3bd8785530ed9c1d3d80fc298f7ddf7f07b832b473ee9f457b4,30,295,146,39.0,1,625.0,0.0,813.0,15.0,206.0,56,38
3606,6db039feb9f2c6a500e8f8597b1b7375862751fc2cdbdaded4f4734d7492c05f,66,1936,316,36.0,0,0.0,0.0,0.0,-999.0,0.0,56,2
5210,df07d7e9d47d2eb1186fe7f67ddc1349ec5f95516a5f87f4dffa8f4a03e1812d,30,3564,216,49.0,1,0.0,0.0,484.0,-999.0,212.0,55,70
5029,55d970f72b01b37a0a9ffd0624aaabc9e324a4935271b7112799b936d28cd514,30,1341,285,39.0,0,461.74,0.0,720.0,58.0,144.0,77,54
4685,38d716d9ba51e0724ad45844da89a1e88e47cd08190293301a505e692d3d5ef0,60,3564,135,27.0,0,432.64,0.0,766.0,82.0,166.0,56,26
4616,fe3f5d5ab9ba573c602f4fd4fce9171875b2574f70defe65015704edee036dfc,0,945,100,24.0,1,700.0,0.0,588.0,37.0,587.0,56,26
2052,6246709cf5ab663a9cf5c0446f48435cbdf27bfac32dfa0f2143b4ef8ea008f6,152,200,277,34.0,0,2200.0,0.0,538.0,106.0,0.0,42,33
3380,0b9d6caa298dce34aac0e52a33e5c8d5d8656d2ac4e668bb96df1dc08a3b1825,270,1156,17,39.0,0,594.39,0.0,532.0,92.0,0.0,55,61
1214,bbb3b5a186f784af0e01285307e2295a26f7b2f3a47eaa7b3f1fbe992c455d2d,0,1167,144,56.0,0,0.0,0.0,634.0,-999.0,554.0,56,51
1671,619e08f11b3cbbdddaf7dab273de8cfa136748e1059d56721339dea867092358,152,3165,276,26.0,1,565.76,110.88,578.0,14.0,0.0,16,20
4845,4b8f99c01e4af83b5d1fbf151f02e46c868dcedbcdf8afd0a8224562da3253e7,0,1684,181,57.0,0,0.0,0.0,724.0,-999.0,844.0,39,17
5469,c5d6f4e7f4a9964e7f746cb2244ce5a08d4f101e6e443f3b8a15ba4df986bfc5,60,3564,35,36.0,1,0.0,0.0,721.0,-999.0,0.0,56,38
4880,6113d6b6cb492faa0e85411c7ec96aa8e6faeb618771b45bcbddc03e11e505a0,4,36,8,44.0,1,0.0,0.0,0.0,-999.0,52.0,56,51
5933,8710783998a6698b12cdc970773047d74bafeca2bcd33f22404f789c4f09f8b6,33,379,37,59.0,1,0.0,0.0,0.0,-999.0,0.0,56,38
4118,5837db8b27628294f4cf00881bc1b1a015c64a88df13452df9644467fc7f3e17,0,3029,70,30.0,1,750.0,0.0,434.0,9.0,278.0,56,38
5740,dae77cc28fc4f06b66ce31e94a1f3fe53776b6ecc7778c223434fd7811ee90d9,0,2433,285,35.0,1,3144.0,0.0,664.0,102.0,668.0,77,54
1926,772b35df535593e033936bc0859602131c295e91b8dc4cbe2d52fca11eec2f42,35,71,217,65.0,1,0.0,0.0,0.0,-999.0,0.0,39,39
307,b6c22377237303ced4333769448ffccd93e068e522d566076d977fb64b6d92b0,0,2491,267,49.0,1,0.0,0.0,510.0,-999.0,697.0,56,38
2912,9261e17acd527a9b4e23f87a812dbc645a572926b8632fdcbdfd9979095da295,0,1738,267,47.0,0,0.0,0.0,0.0,-999.0,32.0,56,38
