codCliente,rangoEdad,rangoIngreso,flagGenero,flagLimaProvCliente,ubigeoCliente,rangoCtdProdAct,rangoCtdProdPas,rangoCtdProdSeg,flagBxi,saldoTcEntidad1,saldoTcEntidad2,saldoTcEntidad3,saldoTcEntidad4
4224,Rango5,Rango3,1,0,361,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
15770,Rango4,Rango1,0,1,256,Rango1,Rango1,Rango1,0,Rango2,Rango3,Rango1,Rango1
7206,Rango5,Rango1,0,1,254,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango3,Rango1
23281,Rango4,Rango3,1,0,36,Rango1,Rango1,Rango2,1,,,,
29334,Rango1,,1,1,256,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
6794,Rango5,Rango3,0,1,254,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
16589,Rango6,Rango6,0,1,256,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
13469,Rango2,Rango1,0,0,85,Rango1,Rango1,Rango1,0,,,,
5730,Rango5,Rango3,1,1,242,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
1536,Rango6,Rango6,1,1,254,Rango1,Rango1,Rango2,1,Rango2,Rango5,Rango1,Rango1
21488,Rango2,Rango3,0,1,256,Rango1,Rango2,Rango1,1,Rango5,Rango1,Rango1,Rango1
8802,Rango4,Rango3,0,1,254,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
7703,Rango5,Rango1,0,1,256,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango5,Rango1
1490,Rango6,Rango6,1,0,31,Rango2,Rango1,Rango2,0,Rango6,Rango1,Rango1,Rango6
12728,Rango4,Rango6,1,1,276,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
6476,Rango5,Rango4,0,0,185,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
28203,Rango1,,0,1,276,Rango1,Rango1,Rango1,1,,,,
8227,Rango5,Rango4,1,0,31,Rango2,Rango1,Rango2,1,Rango6,Rango1,Rango6,Rango5
789,Rango6,Rango4,1,1,251,Rango1,Rango1,Rango2,1,Rango3,Rango5,Rango1,Rango1
12994,Rango5,Rango2,1,1,306,Rango2,Rango1,Rango1,1,Rango3,Rango5,Rango1,Rango2
17771,Rango2,Rango3,1,1,276,Rango2,Rango2,Rango2,1,Rango3,Rango3,Rango1,Rango1
15271,Rango3,Rango3,1,1,276,Rango1,Rango2,Rango1,1,Rango5,Rango1,Rango1,Rango1
1231,Rango6,Rango1,0,0,185,Rango1,Rango1,Rango1,0,Rango3,Rango1,Rango1,Rango1
4276,Rango4,Rango2,1,1,251,Rango1,Rango2,Rango2,0,Rango1,Rango1,Rango1,Rango1
12089,Rango5,Rango1,1,0,115,Rango1,Rango1,Rango2,0,Rango1,Rango1,Rango1,Rango1
23355,Rango1,Rango1,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
21318,Rango1,Rango1,1,1,280,Rango1,Rango1,Rango1,1,,,,
28700,Rango1,,1,1,280,Rango1,Rango1,Rango1,1,,,,
5845,Rango5,Rango6,1,1,261,Rango1,Rango2,Rango1,1,,,,
15627,Rango3,Rango5,1,1,261,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
130,Rango6,Rango1,1,1,280,Rango1,Rango1,Rango1,0,Rango3,Rango1,Rango1,Rango1
11309,Rango3,Rango3,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
17076,Rango3,Rango1,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango3,Rango1
24519,Rango2,Rango3,1,0,350,Rango2,Rango1,Rango1,1,Rango4,Rango2,Rango1,Rango2
43,Rango6,Rango1,1,1,280,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
5362,Rango4,Rango1,1,0,193,Rango1,Rango1,Rango2,1,Rango1,Rango2,Rango6,Rango6
26125,Rango6,Rango1,0,1,76,Rango1,Rango1,Rango1,1,,,,
27436,Rango2,Rango2,0,1,250,Rango1,Rango2,Rango2,1,,,,
14570,Rango3,Rango6,0,0,193,Rango1,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango1
22070,Rango2,Rango1,1,1,250,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
15670,Rango3,Rango3,1,0,212,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango6
27758,Rango2,Rango3,1,0,407,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
22592,Rango2,Rango3,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
27545,Rango1,Rango1,1,1,241,Rango1,Rango1,Rango1,1,,,,
24014,Rango6,Rango3,1,0,404,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
26289,Rango2,Rango1,1,1,241,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
28903,Rango1,Rango3,0,1,241,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
24558,Rango3,Rango3,0,1,268,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango3
17072,Rango2,Rango2,0,1,275,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
3515,Rango5,Rango1,0,1,257,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
13889,Rango3,Rango3,1,1,244,Rango1,Rango1,Rango1,1,,,,
23397,Rango3,Rango2,1,1,275,Rango1,Rango2,Rango1,1,,,,
21725,Rango3,Rango3,1,1,257,Rango1,Rango1,Rango1,1,,,,
12567,Rango3,Rango1,0,1,275,Rango1,Rango2,Rango1,1,Rango6,Rango3,Rango1,Rango1
14626,Rango3,Rango3,1,1,275,Rango2,Rango2,Rango1,1,Rango3,Rango2,Rango1,Rango1
28515,Rango2,Rango1,0,1,283,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
23806,Rango1,Rango1,1,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
10071,Rango5,Rango2,0,0,216,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
26661,Rango1,Rango1,0,1,248,Rango1,Rango1,Rango1,0,,,,
6446,Rango5,Rango5,0,0,321,Rango1,Rango2,Rango1,0,Rango1,Rango2,Rango1,Rango1
14941,Rango2,Rango2,0,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
23421,Rango4,Rango4,1,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
27170,Rango1,,1,1,282,Rango1,Rango1,Rango2,1,,,,
7992,Rango5,Rango1,1,1,282,Rango3,Rango2,Rango4,1,Rango1,Rango5,Rango1,Rango1
4040,Rango6,Rango6,1,1,248,Rango1,Rango1,Rango3,1,Rango1,Rango3,Rango1,Rango1
11826,Rango3,Rango3,1,1,282,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
14452,Rango5,Rango1,1,1,249,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
12011,Rango4,Rango2,0,1,281,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
24088,Rango2,Rango1,1,0,220,Rango1,Rango1,Rango1,1,Rango6,Rango2,Rango1,Rango1
29171,Rango1,Rango1,0,1,282,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
24386,Rango2,Rango3,0,1,281,Rango1,Rango2,Rango1,1,Rango4,Rango2,Rango1,Rango2
10735,Rango2,Rango1,0,1,248,Rango2,Rango2,Rango1,0,Rango2,Rango1,Rango1,Rango1
18135,Rango1,Rango1,0,1,259,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
27978,Rango1,,1,1,282,Rango1,Rango1,Rango1,1,,,,
25885,Rango1,Rango1,0,1,282,Rango1,Rango1,Rango1,1,,,,
18973,Rango3,Rango3,1,1,281,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango2
21817,Rango2,Rango1,0,1,248,Rango1,Rango1,Rango1,1,,,,
15091,Rango3,Rango1,1,1,282,Rango1,Rango1,Rango1,0,Rango1,Rango2,Rango1,Rango1
16676,Rango3,Rango1,0,0,110,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
2359,Rango6,Rango6,1,1,248,Rango1,Rango2,Rango2,0,Rango1,Rango1,Rango1,Rango1
3830,Rango5,Rango5,1,1,248,Rango1,Rango1,Rango1,1,Rango6,Rango1,Rango2,Rango1
24274,Rango2,Rango1,0,1,248,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
10644,Rango4,Rango1,0,1,281,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
17318,Rango4,Rango5,1,1,282,Rango1,Rango2,Rango3,1,Rango4,Rango1,Rango1,Rango1
18652,Rango2,Rango2,0,1,282,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
24953,Rango3,Rango1,1,1,248,Rango1,Rango1,Rango1,0,Rango1,Rango3,Rango1,Rango1
23923,Rango2,Rango2,1,1,282,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango2,Rango3
105,Rango6,Rango1,1,1,271,Rango2,Rango1,Rango1,1,Rango6,Rango1,Rango1,Rango6
22081,Rango6,Rango1,0,0,114,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
24791,Rango1,Rango4,1,1,79,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango3,Rango1
14676,Rango3,Rango1,0,1,255,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango1
20805,Rango4,Rango1,1,1,251,Rango1,Rango1,Rango1,1,Rango1,Rango4,Rango1,Rango1
13595,Rango5,Rango1,1,0,185,Rango1,Rango1,Rango1,0,Rango1,Rango3,Rango1,Rango1
561,Rango6,Rango6,0,1,276,Rango1,Rango3,Rango1,0,Rango1,Rango1,Rango1,Rango1
16962,Rango5,Rango1,1,1,276,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango5
4097,Rango6,Rango2,0,1,276,Rango1,Rango1,Rango2,0,Rango6,Rango2,Rango1,Rango1
7413,Rango5,Rango4,1,0,185,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
17739,Rango6,Rango3,1,1,276,Rango1,Rango2,Rango1,0,,,,
26063,Rango1,,1,1,251,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
1517,Rango5,Rango6,1,0,31,Rango1,Rango1,Rango1,1,Rango6,Rango1,Rango6,Rango1
4072,Rango5,Rango4,1,1,251,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango5
2258,Rango5,Rango3,1,0,82,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango1
14365,Rango2,Rango6,1,0,31,Rango3,Rango2,Rango3,1,Rango1,Rango1,Rango1,Rango1
28985,Rango2,Rango1,1,1,276,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
25954,Rango6,Rango2,0,1,258,Rango1,Rango1,Rango1,0,Rango1,Rango2,Rango1,Rango1
2220,Rango5,Rango4,0,0,185,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
27759,Rango5,Rango1,1,1,276,Rango1,Rango2,Rango1,1,Rango2,Rango1,Rango1,Rango2
18781,Rango3,Rango1,0,1,258,Rango1,Rango1,Rango2,1,Rango2,Rango1,Rango1,Rango1
7089,Rango6,Rango1,1,1,276,Rango1,Rango1,Rango1,1,,,,
12661,Rango6,Rango3,1,0,159,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
7248,Rango6,Rango6,0,1,275,Rango1,Rango2,Rango3,1,,,,
25666,Rango1,,0,1,275,Rango1,Rango1,Rango1,1,,,,
20461,Rango6,Rango5,1,1,257,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
15193,Rango3,Rango2,1,1,257,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
3398,Rango4,Rango3,0,1,244,Rango1,Rango1,Rango1,1,,,,
18247,Rango4,Rango1,0,1,275,Rango1,Rango1,Rango1,1,,,,
27816,Rango2,Rango2,0,1,262,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
15462,Rango5,Rango6,1,1,77,Rango1,Rango1,Rango1,1,Rango2,Rango4,Rango5,Rango6
18589,Rango2,Rango1,1,1,272,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
12216,Rango3,Rango2,1,1,243,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango2
29564,Rango1,,0,1,243,Rango1,Rango1,Rango1,1,,,,
260,Rango6,Rango3,1,1,270,Rango1,Rango3,Rango1,0,Rango1,Rango1,Rango1,Rango1
11900,Rango4,Rango1,0,1,272,Rango1,Rango1,Rango2,1,Rango1,Rango4,Rango1,Rango1
29385,Rango2,Rango1,0,1,243,Rango1,Rango1,Rango1,1,,,,
16129,Rango2,Rango4,1,1,270,Rango2,Rango2,Rango2,1,Rango5,Rango2,Rango1,Rango5
4467,Rango5,Rango2,0,1,270,Rango1,Rango2,Rango1,0,Rango4,Rango1,Rango1,Rango4
20203,Rango2,Rango5,0,1,270,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
4239,Rango6,Rango3,0,1,253,Rango1,Rango2,Rango2,1,Rango1,Rango1,Rango1,Rango1
28870,Rango3,Rango1,0,1,272,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
14233,Rango3,Rango1,0,1,270,Rango2,Rango1,Rango2,1,Rango6,Rango4,Rango1,Rango1
4237,Rango5,Rango1,1,1,243,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
2599,Rango6,Rango6,0,1,270,Rango1,Rango3,Rango2,1,Rango6,Rango4,Rango1,Rango5
7186,Rango5,Rango1,1,1,243,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
8209,Rango3,Rango1,0,1,243,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
10693,Rango4,Rango6,1,1,253,Rango2,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango6
18527,Rango4,Rango1,1,1,243,Rango1,Rango1,Rango1,0,Rango1,Rango2,Rango1,Rango1
9981,Rango4,Rango3,0,1,272,Rango1,Rango1,Rango2,1,,,,
18129,Rango3,,0,1,270,Rango1,Rango1,Rango1,1,,,,
17765,Rango1,Rango1,1,1,272,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
6380,Rango6,Rango1,1,1,272,Rango1,Rango1,Rango2,1,,,,
7830,Rango6,Rango5,0,1,272,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
7100,Rango5,Rango6,1,1,280,Rango1,Rango2,Rango2,1,Rango4,Rango1,Rango1,Rango1
21830,Rango5,Rango1,0,1,253,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
28286,Rango3,,1,1,272,Rango1,Rango1,Rango2,1,,,,
8445,Rango3,Rango3,0,1,243,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
7167,Rango3,Rango5,0,1,270,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
18395,Rango3,Rango1,0,1,243,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
26725,Rango1,,1,1,272,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
10842,Rango2,Rango1,0,0,185,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
17257,Rango3,Rango2,1,0,414,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango1
8742,Rango5,Rango4,0,0,185,Rango2,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
22993,Rango3,Rango1,1,1,251,Rango1,Rango1,Rango1,1,,,,
28442,Rango1,Rango1,1,1,269,Rango1,Rango1,Rango2,1,,,,
19850,Rango2,Rango1,1,1,251,Rango1,Rango2,Rango3,1,Rango1,Rango1,Rango1,Rango1
18076,Rango3,Rango1,1,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
716,Rango6,Rango1,0,1,244,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
14484,Rango5,Rango2,0,1,257,Rango1,Rango2,Rango1,1,Rango1,Rango4,Rango1,Rango1
8791,Rango5,Rango4,1,1,283,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
23128,Rango1,Rango1,0,1,275,Rango1,Rango1,Rango1,1,,,,
24298,Rango4,Rango3,1,1,275,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
6160,Rango5,Rango4,1,1,257,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango6
12939,Rango3,Rango6,0,1,244,Rango1,Rango1,Rango1,0,Rango6,Rango1,Rango6,Rango4
24919,Rango1,Rango1,0,1,257,Rango1,Rango1,Rango1,1,,,,
19605,Rango4,Rango3,0,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
20391,Rango3,Rango1,0,1,275,Rango1,Rango1,Rango1,1,,,,
9414,Rango6,Rango2,1,1,283,Rango2,Rango2,Rango2,1,Rango1,Rango2,Rango1,Rango1
17483,Rango2,Rango2,1,1,257,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
27047,Rango1,Rango1,0,1,283,Rango1,Rango1,Rango1,0,,,,
22694,Rango1,Rango1,1,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
16473,Rango3,Rango3,1,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
13390,Rango3,Rango1,1,1,275,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
19284,Rango2,Rango1,0,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
19570,Rango3,Rango2,1,1,275,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
4546,Rango5,Rango1,1,1,283,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango4,Rango1
11465,Rango4,Rango1,0,1,257,Rango1,Rango1,Rango1,1,,,,
3514,Rango5,Rango2,0,1,257,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango2
28553,Rango1,,1,1,275,Rango1,Rango2,Rango1,1,Rango1,Rango3,Rango1,Rango1
14048,Rango2,Rango4,1,1,275,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
8425,Rango5,Rango2,1,0,148,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango3,Rango6
20334,Rango2,Rango1,0,1,280,Rango1,Rango1,Rango1,1,,,,
29230,Rango2,,0,1,261,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
26862,Rango2,Rango2,1,0,125,Rango1,Rango1,Rango3,1,,,,
27491,Rango2,Rango3,0,1,280,Rango1,Rango1,Rango1,1,,,,
17596,Rango1,Rango1,0,1,280,Rango1,Rango1,Rango2,1,,,,
12026,Rango5,Rango2,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
2058,Rango6,Rango6,0,1,280,Rango1,Rango1,Rango1,1,Rango6,Rango1,Rango1,Rango1
1904,Rango6,Rango6,0,1,280,Rango1,Rango3,Rango2,0,Rango3,Rango2,Rango1,Rango1
8251,Rango5,Rango3,0,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango4,Rango1
495,Rango6,Rango2,1,1,280,Rango1,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango1
790,Rango6,Rango6,1,1,280,Rango3,Rango2,Rango2,0,Rango3,Rango1,Rango1,Rango1
18081,Rango3,Rango3,0,1,280,Rango1,Rango2,Rango1,1,,,,
14631,Rango3,Rango6,1,1,280,Rango2,Rango1,Rango2,1,Rango2,Rango1,Rango1,Rango6
17089,Rango2,Rango1,0,1,261,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango1
18053,Rango5,Rango1,0,0,6,Rango1,Rango1,Rango1,0,,,,
16510,Rango1,Rango1,0,1,280,Rango1,Rango1,Rango1,1,,,,
14310,Rango6,Rango2,0,1,280,Rango1,Rango1,Rango1,0,Rango1,Rango2,Rango1,Rango1
16658,Rango3,Rango3,0,1,280,Rango1,Rango1,Rango1,1,,,,
1350,Rango6,Rango4,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango5,Rango1
8882,Rango5,Rango6,1,1,280,Rango1,Rango1,Rango1,1,Rango6,Rango2,Rango6,Rango6
2437,Rango5,Rango2,0,1,280,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
26561,Rango1,,1,1,261,Rango1,Rango1,Rango1,1,,,,
4319,Rango6,Rango1,0,1,261,Rango1,Rango1,Rango1,0,Rango1,Rango3,Rango1,Rango1
2818,Rango6,Rango6,1,1,280,Rango1,Rango1,Rango1,1,Rango1,Rango3,Rango1,Rango6
29721,Rango2,Rango1,0,1,280,Rango1,Rango1,Rango1,1,,,,
4848,Rango5,Rango1,1,1,273,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
20562,Rango2,Rango3,1,0,398,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
17086,Rango3,Rango1,0,0,403,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
14600,Rango4,Rango3,1,0,340,Rango1,Rango1,Rango1,1,,,,
16774,Rango4,Rango6,1,1,274,Rango2,Rango2,Rango2,1,Rango3,Rango2,Rango1,Rango1
10657,Rango5,Rango1,1,1,277,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango1
12996,Rango6,Rango2,0,0,398,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango1
4454,Rango6,Rango3,0,0,398,Rango1,Rango1,Rango1,1,Rango4,Rango1,Rango1,Rango1
18992,Rango3,Rango1,0,1,277,Rango1,Rango1,Rango1,1,Rango3,Rango2,Rango1,Rango4
5398,Rango5,Rango6,0,0,29,Rango1,Rango3,Rango2,1,Rango1,Rango1,Rango1,Rango1
10454,Rango5,Rango4,1,1,274,Rango1,Rango1,Rango2,1,Rango1,Rango2,Rango1,Rango5
10585,Rango5,Rango6,0,0,398,Rango1,Rango3,Rango1,1,Rango1,Rango1,Rango1,Rango2
14271,Rango3,Rango1,0,0,29,Rango1,Rango2,Rango1,1,Rango1,Rango2,Rango1,Rango1
15620,Rango3,Rango2,1,1,277,Rango1,Rango1,Rango1,0,,,,
27441,Rango2,Rango3,1,0,29,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango5
23080,Rango2,Rango1,1,0,373,Rango1,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
18935,Rango2,Rango1,0,0,133,Rango1,Rango1,Rango1,1,Rango1,Rango4,Rango1,Rango1
13743,Rango4,Rango4,1,0,29,Rango1,Rango1,Rango3,1,Rango3,Rango1,Rango1,Rango1
24972,Rango1,Rango1,0,1,277,Rango1,Rango1,Rango1,1,,,,
6207,Rango5,Rango3,0,1,274,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
24460,Rango2,Rango1,1,1,277,Rango1,Rango2,Rango1,1,,,,
13676,Rango2,Rango4,0,1,274,Rango1,Rango1,Rango2,1,Rango1,Rango1,Rango1,Rango2
29282,Rango1,Rango2,1,0,122,Rango1,Rango1,Rango1,0,,,,
9540,Rango4,Rango4,1,0,398,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
26477,Rango1,,1,1,277,Rango1,Rango1,Rango1,1,,,,
11248,Rango5,Rango1,1,0,398,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
18942,Rango2,Rango1,1,1,277,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango3,Rango1
11816,Rango3,Rango3,0,1,277,Rango1,Rango2,Rango1,1,,,,
26156,Rango2,Rango1,1,0,29,Rango1,Rango1,Rango2,1,Rango5,Rango1,Rango1,Rango1
20304,Rango3,Rango4,0,1,274,Rango2,Rango2,Rango1,1,Rango3,Rango1,Rango1,Rango1
22459,Rango1,Rango3,1,1,248,Rango1,Rango2,Rango2,1,Rango3,Rango1,Rango1,Rango1
3775,Rango5,Rango1,0,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango4
4717,Rango6,Rango3,0,1,248,Rango1,Rango1,Rango2,0,Rango1,Rango1,Rango1,Rango1
24313,Rango2,Rango1,1,0,216,Rango2,Rango2,Rango1,1,Rango3,Rango4,Rango1,Rango1
3281,Rango5,Rango6,1,0,371,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango6,Rango1
7042,Rango5,Rango4,0,1,281,Rango1,Rango1,Rango1,0,Rango6,Rango3,Rango1,Rango1
354,Rango6,Rango4,1,1,281,Rango1,Rango2,Rango1,1,,,,
17470,Rango4,Rango2,0,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango2,Rango1,Rango3
11972,Rango6,Rango1,1,1,248,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
945,Rango5,Rango5,1,1,282,Rango1,Rango1,Rango1,1,Rango2,Rango1,Rango1,Rango1
25419,Rango2,Rango1,1,1,248,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
6202,Rango6,Rango3,1,1,259,Rango1,Rango1,Rango1,0,,,,
6364,Rango4,Rango5,1,1,281,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
8800,Rango3,Rango3,0,1,282,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango3,Rango1
25271,Rango2,,0,0,141,Rango1,Rango1,Rango1,0,,,,
28101,Rango3,Rango3,1,1,281,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
21732,Rango2,Rango3,1,1,281,Rango1,Rango1,Rango2,1,Rango3,Rango3,Rango1,Rango1
28458,Rango2,Rango1,0,1,281,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango2
26601,Rango1,Rango1,0,1,259,Rango1,Rango2,Rango1,1,Rango1,Rango1,Rango1,Rango1
9452,Rango3,Rango2,1,1,281,Rango1,Rango1,Rango1,0,Rango1,Rango1,Rango1,Rango2
12610,Rango5,Rango1,1,0,110,Rango2,Rango1,Rango1,1,Rango3,Rango1,Rango1,Rango1
23881,Rango2,Rango1,1,1,281,Rango1,Rango2,Rango1,1,,,,
20365,Rango5,Rango2,1,1,281,Rango1,Rango2,Rango1,0,Rango1,Rango1,Rango1,Rango1
25330,Rango5,Rango4,1,1,248,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
6678,Rango4,Rango5,0,1,274,Rango1,Rango2,Rango2,1,Rango3,Rango3,Rango5,Rango1
18625,Rango2,Rango2,0,0,19,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango3
7583,Rango2,Rango1,0,1,250,Rango1,Rango1,Rango1,0,Rango1,Rango5,Rango1,Rango1
20657,Rango5,Rango1,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango4,Rango1,Rango1
3246,Rango5,Rango3,0,1,241,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
14813,Rango1,Rango1,1,1,241,Rango1,Rango1,Rango1,1,,,,
22930,Rango2,Rango2,0,0,86,Rango1,Rango1,Rango1,1,Rango1,Rango1,Rango1,Rango1
